Timestamp,Price (€)
2014-11-01 00:00:00.000,258.6684999999999
2014-11-02 00:00:00.000,258.8971
2014-11-03 00:00:00.000,259.463
2014-11-04 00:00:00.000,261.3799999999999
2014-11-05 00:00:00.000,270.2151000000001
2014-11-06 00:00:00.000,281.0090000000001
2014-11-07 00:00:00.000,273.9715
2014-11-08 00:00:00.000,276.5776
2014-11-09 00:00:00.000,291.5803032812747
2014-11-10 00:00:00.000,293.0658
2014-11-11 00:00:00.000,293.5611000000001
2014-11-12 00:00:00.000,336.4039
2014-11-13 00:00:00.000,333.1301000000001
2014-11-14 00:00:00.000,315.5742999999999
2014-11-15 00:00:00.000,301.4361
2014-11-16 00:00:00.000,309.6555000000001
2014-11-17 00:00:00.000,309.1463
2014-11-18 00:00:00.000,299.1138000000001
2014-11-19 00:00:00.000,300.2980999999999
2014-11-20 00:00:00.000,283.5785283963762
2014-11-21 00:00:00.000,281.9612882370297
2014-11-22 00:00:00.000,283.7089000000001
2014-11-23 00:00:00.000,296.4814
2014-11-24 00:00:00.000,303.6254000000001
2014-11-25 00:00:00.000,300.8208999999999
2014-11-26 00:00:00.000,292.4577
2014-11-27 00:00:00.000,295.618
2014-11-28 00:00:00.000,302.7551
2014-11-29 00:00:00.000,301.3118000000001
2014-11-30 00:00:00.000,302.5289999999999
2014-12-01 00:00:00.000,304.2481
2014-12-02 00:00:00.000,307.67
2014-12-03 00:00:00.000,303.249
2014-12-04 00:00:00.000,297.1417000000001
2014-12-05 00:00:00.000,305.4698999999999
2014-12-06 00:00:00.000,303.2721
2014-12-07 00:00:00.000,303.9091
2014-12-08 00:00:00.000,293.4558
2014-12-09 00:00:00.000,283.5784
2014-12-10 00:00:00.000,278.7743970124147
2014-12-11 00:00:00.000,279.6274000000001
2014-12-12 00:00:00.000,282.0964
2014-12-13 00:00:00.000,278.825
2014-12-14 00:00:00.000,280.8137
2014-12-15 00:00:00.000,276.9755999999999
2014-12-16 00:00:00.000,262.5815
2014-12-17 00:00:00.000,258.4455
2014-12-18 00:00:00.000,252.1261
2014-12-19 00:00:00.000,259.6337
2014-12-20 00:00:00.000,268.8796
2014-12-21 00:00:00.000,261.4033
2014-12-22 00:00:00.000,269.6127999999999
2014-12-23 00:00:00.000,274.2086
2014-12-24 00:00:00.000,264.0969
2014-12-25 00:00:00.000,260.3037
2014-12-26 00:00:00.000,268.8986760961296
2014-12-27 00:00:00.000,258.1096
2014-12-28 00:00:00.000,259.8548999999999
2014-12-29 00:00:00.000,257.1213
2014-12-30 00:00:00.000,255.0623
2014-12-31 00:00:00.000,262.3083
2015-01-01 00:00:00.000,259.4463
2015-01-02 00:00:00.000,262.0648
2015-01-03 00:00:00.000,238.7939
